notice_date,reason,company,address,county,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
4/13/2020,Temporary Plant Layoff,Lehigh Cement Company LLC,"313 Warren Street Glens Falls, NY 12801",Warren County,(610) 366-4735,Cement Plant,54,0,4/13/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/3/2020,Temporary Plant Layoff,Keith Titus Corporation,"2758 Trombley Road Weedsport, NY 13166",Cayuga County,(315) 294-1646,Transportation and Logistics,58,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/14/2020,Temporary Plant Layoff,"Sharestates, Inc.","45 North Station Plaza, Suite 400, Great Neck Great Neck, NY 11021",Nassau County,(212) 201-0705,Investment Services,18,87,4/10/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/3/2020,Temporary Plant Closing,Monroe County Automotive Services Inc.,"2440 W. Henrietta Road Rochester, NY 14623",Ontario/Genesee/Monroe County,(585) 532-5621,Auto Shop,129,129,3/22/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/13/2020,Temporary Plant Layoff,Wonton Food Inc.,"220-222 Moore Street Brooklyn, NY 11206",Kings/Queens County,(929) 337-1010,Restaurant,0,0,4/12/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/13/2020,Temporary Plant Layoff,Wonton Food Inc.,"235 Express Street Plainview, NY 11803",Nassau County,(929) 337-1010,Restaurant,0,0,4/12/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/9/2020,Temporary Plant Layoff,VSP Global,"48 W. 37th Street New York, NY 10018",New York County,(631) 629-3277,Ophthalmologist/Optician,0,0,4/10/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/9/2020,Temporary Plant Layoff,VSP Global,"201 Old County Road Melville, NY 11747",Suffolk County,(631) 629-3277,Ophthalmologist,176,0,4/10/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/10/2020,Temporary Plant Layoff,Juicerie IV LLC dba The Butcher's Daughter,"271 Metropolitan Avenue Brooklyn, NY 11211",Kings County,(619) 851-8453,Restaurant,42,0,3/25/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/1/2020,Temporary Plant Layoff,"PrimeFlight Aviation Services, Inc.","LaGuardia International Airport Queens, NY 11371",Queens County,(281) 942-6800,Airport Services,195,772,3/19/2020,COVID-19,SEIU 32BJ,Temporary Plant Layoff
3/27/2020,Temporary Plant Closing,A&M Administration LLC dba Charlotte Russe,"Queens Center Mall, 90-15 Queens Blvd. Elmhurst, NY 11373",Queens/Kings County,4167891071 Ext,Retail,0,0,-----,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/27/2020,Temporary Plant Closing,A&M Administration LLC dba Charlotte Russe,"1004 Green Acres Mall, Unit #44 Valley Stream, NY 11581",Nassau/Suffolk County,(416) 789-1071 Ext,Retail,0,0,-----,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/27/2020,Temporary Plant Closing,A&M Administration LLC dba Charlotte Russe,"2512 Palisades Center Drive, Unit #B206 West Nyack, NY 10994",Rockland/Dutchess County,(416) 789-1071 Ext,Retail,0,0,-----,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/27/2020,Temporary Plant Closing,A&M Administration LLC dba Charlotte Russe,"Walden Galleria, One Walden Galleria, Unit D108 Buffalo, NY 14225",Erie/Niagara County,(416) 789-1071 Ext,Retail,0,0,-----,COVID-19,The employees are not represented by a union. Non Union,Temporary Plant Closing
3/27/2020,Temporary Plant Closing,A&M Administration LLC dba Charlotte Russe,"One Crossgates Mall Road (Unit # P-201) Albany, NY 12203",Albany County,(416) 789-1071 Ext,Retail,0,0,-----,COVID-19,The employees are not represented by a union. Non Union,Temporary Plant Closing
3/27/2020,Temporary Plant Closing,A&M Administration LLC dba Charlotte Russe,"8555 Seneca Tpke. (Unit #L09) New Hartford, NY 13413",Oneida County,(416) 789-1071 Ext,Retail,0,0,-----,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/27/2020,Temporary Plant Closing,A&M Administration LLC dba Charlotte Russe,"1 Destiny USA Dr., Unit #A206 Syracuse, NY 13204",Onondaga County,(416) 789-1071 Ext,Retail,0,0,-----,COVID-19,The employees are not represented by a union. Non Union,Temporary Plant Closing
3/27/2020,Temporary Plant Closing,A&M Administration LLC dba Charlotte Russe,"21182 Salmon Run Mall Loop West, Unit #D106 Watertown, NY 13601",Jefferson County,(416) 789-1071 Ext,Retail,0,0,-----,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/31/2020,Temporary Plant Layoff,North American Dental Group,"3500 Sheridan Drive Amherst, NY 14226",Erie County,(724) 698-2641,Dentist,0,0,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/31/2020,Temporary Plant Layoff,North American Dental Group,"1075 Central Park Avenue, Suite 207 Scarsdale, NY 10583",Westchester County,(724) 698-2641,Dentist,0,0,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/31/2020,Temporary Plant Layoff,North American Dental Group,"355 W Morris Street, Suite 105 Bath, NY 14810",Steuben County,(724) 698-2641,Dentist,0,0,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/31/2020,Temporary Plant Layoff,North American Dental Group,"64 Elizabeth Blackwell Street Geneva, NY 14456",Ontario/Genesee County,(724) 698-2641,Dentist,0,0,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/27/2020,Temporary Plant Layoff,Paper Source,"87 7th Avenue Brooklyn, NY 11217",New York/Kings County,(312) 505-7214,Paper Retailer,163,0,3/29/2020,COVID-19,The employees are not represented by a union. Non Union,Temporary Plant Layoff
3/27/2020,Temporary Plant Layoff,Paper Source,"9119 Fashion Dr. Nanuet, NY 10954",Rockland/Westchester County,(312) 505-7214,Paper Retailer,21,0,3/29/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/27/2020,Temporary Plant Layoff,Paper Source,"924 Old Country Road Garden City, NY 11530",Nassau County,(312) 505-7214,Paper Retailer,9,0,3/29/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/29/2020,Temporary Plant Closing,Major Food Group (MFG) - Parm Battery Park LLC,"250 Vesey St. New York, NY 10080",New York County,(404) 804-9274,Restaurant,52,52,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/9/2020,Temporary Plant Layoff,"Slocum Dickson Medical Group, PLLC","1729 Burrstone Road New Hartford, NY 13413",Oneida County,(315) 624-1962,Medical Facility,23,0,4/3/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/8/2020,Temporary Plant Closing,Guitar Center Inc.,"218 West 44th Street New York, NY 10036",New York/Kings County,(310) 740-3793,Musical Instrument Sales,154,154,3/30/2020,COVID-19,"Retail, Wholesale and Department Store Union",Temporary Plant Closing
4/9/2020,Temporary Plant Layoff,"Allied New York Services, Inc.","JFK International Airport, Building 90 Jamaica, NY 11430",Queens County,(718) 995-0114,Aviation consultant,226,0,4/10/2020,COVID-19,International Brotherhood of Teamsters (IBT) Local 553,Temporary Plant Layoff
4/10/2020,Temporary Plant Layoff,Buca Restaurants. Inc. dba Buca di Beppo,"44 Wolf Road Colonie, NY 12205",Albany County,(407) 284-1897,Restaurant,35,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/10/2020,Temporary Plant Layoff,Townsend Leather Company,"4 Grove Street Johnstown, NY 12095",Fulton County,(518) 762-2764 Ext,Leather Wholesaler,61,160,4/13/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/10/2020,Temporary Plant Layoff,"Tiger Retail Coast, LLC dba Flying Tiger Copenhagen","424 Columbus Avenue New York, NY 10024",New York/Kings County,(212) 777-1239,Retail,62,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/10/2020,Temporary Plant Layoff,"Tiger Retail Coast, LLC dba Flying Tiger Copenhagen","630 Old Country Road Garden City, NY 11530",Hempstead/Suffolk County,(212) 777-1239,Retail,62,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/10/2020,Temporary Plant Layoff,"Button, Inc.","88 Pine Street New York, NY 10005",New York County,(212) 510-7636,Software Company,44,0,4/8/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/30/2020,Temporary Plant Closing,The Marlow Collective dba Diner,"85 Broadway Brooklyn, NY 11249",Kings County,(718) 486-7091,Restaurant,25,25,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/30/2020,Temporary Plant Closing,The Marlow Collective dba Marlow & Sons,"81 Broadway Brooklyn, NY 11249",Kings County,(718) 486-7091,Restaurant,26,26,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/30/2020,Temporary Plant Closing,"The Marlow Collective, 243 Dekalb Ave. Rest. Corp. dba Roman's","243 Dekalb Avenue Brooklyn, NY 11205",Kings County,(718) 486-7091,Restaurant,27,27,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/29/2020,Temporary Plant Closing,Major Food Group (MFG) Parm Upper West LLC,"235 Columbus Ave. New York, NY 10023",New York County,(404) 804-9274,Restaurant,48,48,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/2/2020,Plant Layoff,Hassett Lincoln Merc Sales Inc.,"3530 Sunrise Hwy. Wantagh, NY 11793",Nassau County,(516) 785-7800 Ext,Auto Dealership,0,0,3/20/2020,COVID-19,United Service Workers,Plant Layoff
3/30/2020,Temporary Plant Layoff,The Marlow Collective dba Achilles Heel,"180 West Street Brooklyn, NY 11222",Kings County,(718) 486-7091,Restaurant,14,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/10/2020,Temporary Plant Layoff,"Tourneau, LLC","3100 47th Avenue, 5th Floor Long Island City, NY 11101",Queens County,-----,Retail,49,0,4/4/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/3/2020,Temporary Plant Layoff,"Dolomite Products Co., Inc.","1260 Jefferson Road Rochester, NY 14623",Monroe County,(585) 348-9938,Asphalt Contractor,5,0,4/6/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/8/2020,Temporary Plant Layoff,"Venture Forthe, Inc.","3343 Harlem Road Cheektowaga, NY 14225",Erie County,(716) 285-8070 Ext,Home Health Care,3,0,4/8/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/8/2020,Temporary Plant Layoff,"Venture Forthe, Inc.","208 S Walnut Street Elmira, NY 14904",Chemung County,(716) 285-8070 Ext,Home Health Care,2,0,4/8/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/10/2020,Temporary Plant Closing,"Marriott Hotel Services, Inc. dba Long Island Marriott Hotel and Conference Center (Uniondale)","101 James Doolittle Blvd. Uniondale, NY 11553",Nassau County,(516) 229-5031,Hotel,211,211,4/24/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Closing
3/29/2020,Temporary Plant Closing,Major Food Group (MFG) Highline Restaurant LLC,"820 Washington Street New York, NY 10014",New York County,-----,Restaurant,73,73,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/22/2020,Temporary Plant Layoff,"OTG JFK T5 Venture, LLC","JFK International Airport T5 Jamaica, NY 11430",Queens County,(267) 273-5521,Restaurant,554,0,362,COVID-19,"Laundry, Distribution and Food Services Joint Board",Temporary Plant Layoff
4/2/2020,Temporary Plant Closing,New York Friendly's Restaurant - Horseheads,"2669 Corning Road Horseheads, NY 14845",Chemung County,(413) 731-4198,Restaurant,32,32,3/17/2020,COVID-19,The employees are not represented by a union. Non Union,Temporary Plant Closing
4/3/2020,Temporary Plant Layoff,"Refresh Club, Inc. dba The Wing","137 2nd Avenue New York, NY 10003",New York County,(203) 577-9520,Community Working Space,113,0,4/3/2020,COVID-19,The employees are not represented by a union.,Temporary Plant Layoff
3/3/2020,Temporary Plant Layoff,Olga Street Ltd. dba Lucky Strike,"59 Grand Street New York, NY 10012",New York County,(917) 939-9977,Restaurant,26,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/6/2020,Temporary Plant Layoff,Trump International Hotel & Tower Condominium dba,"Trump International Hotel & Tower New York One Central Park West New York, NY 10023",New York County,(212) 299-1000,Hotel,70,0,3/23/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO and the Union of Operating Engineers",Temporary Plant Layoff
3/24/2020,Temporary Plant Closing,The Mark Hotel,"25 E 77th Street New York, NY 10075",New York County,(212) 606-4531,Hotel,154,154,3/27/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Closing
3/30/2020,Temporary Plant Closing,The Penn Club of New York,"30 West 44th Street New York, NY 10036",New York County,(203) 948-7431,Hotel,60,60,3/23/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Closing
4/3/2020,Temporary Plant Closing,"TG 29 Hospitality, LLC dba Royalton Park Avenue","420 Park Avenue South New York, NY 10016",New York County,(212) 776-9220,Restaurant,73,73,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/30/2020,Temporary Plant Closing,1 Hotel Central Park,"1414 Avenue of the Americas New York, NY 10019",New York County,(212) 703-2004,Hotel,146,146,3/30/2020,COVID-19,New York Hotel & Motel Trades Council AFL-CIO and UNITE HERE,Temporary Plant Closing
4/6/2020,Temporary Plant Layoff,"Karla Otto, Inc.","475 10th Avenue, 4th Floor New York, NY 10018",New York County,(212) 255-8588,Public relations,28,0,4/1/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/27/2020,Temporary Plant Closing,Residence Inn - Courtyard by Marriott Central Park Hotel,"1717 Broadway New York, NY 10019",New York County,(212) 380-5055,Hotel,158,158,3/13/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Closing
4/6/2020,Temporary Plant Layoff,"Nederlander Productions, Inc.","1501 Broadway, 14th Floor New York, NY 10036",New York County,(212) 840-5577,Theatre Company,12,0,4/5/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/6/2020,Temporary Plant Closing,Crafted Hospitality (3 NYC locations),"43 East 19th Street New York, NY 10003",New York County,(212) 400-6697,Restaurant,0,0,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/6/2020,Temporary Plant Closing,Crafted Hospitality,"630 Old Country Road Garden City, NY 11530",Nassau County,(212) 400-6697,Restaurant,0,0,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/31/2020,Temporary Plant Closing,Reading International dba Angelika Theatre,"18 West Houston St. New York, NY 10012",New York County,(213) 235-2254,Movie Theater,34,0,3/31/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/8/2020,Temporary Plant Layoff,Michael Page International Inc.,"622 Third Avenue, 29th Floor New York, NY 10017",New York County,(203) 905-5216,Employment Agency,84,84,4/8/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/3/2020,Temporary Plant Closing,Christopher's Restaurant Inc.,"dba Comfort Inn and Suites, Eclipse Fitness and Spa, Perkins, Plattsburgh Brewing Company, Champ's Fun City 411 Route 3 Plattsburgh, NY 12901",Clinton County,(518) 562-2730 Ext,Hotel,131,131,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/3/2020,Temporary Plant Layoff,China Management LLC (2 locations),"1350 Avenue of the Americas, Suite 710 New York, NY 10019",New York County,(212) 776-9220,Restaurant,57,0,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/31/2020,Temporary Plant Closing,Village East and City Cinemas 123 Theatres (2 Locations),"181-189 2nd Street New York, NY 10003",New York County,(213) 235-2254,Movie Theater,55,55,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/30/2020,Temporary Plant Closing,Wilbedone dba Stone Central (2 locations),"1 General Motors Drive Syracuse, NY 13206",Onondaga County,(315) 215-1721,Countertop Sales,60,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/8/2020,Temporary Plant Layoff,Security Dodge Chrysler Jeep Ram,"345 Merrick Road Amityville, NY 11701",Suffolk County,(631) 691-5000 Ext,Car dealership,85,85,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
